,Ticker,Beta
172,ATGE,0.599765956071525
173,RELY,1.504454692315982
174,LBRT,1.139363721259828
175,SNEX,0.6127568105870741
176,NOVA,1.900072622603876
177,MYGN,1.497684601301142
178,FGEN,1.260805855961382
179,CSTM,1.372301075284621
180,CRVL,0.764308305026407
181,BMBL,1.812840947466309
182,FRME,0.73016468162692
183,SILK,1.419993814673361
184,CARG,1.515031956845625
185,ADUS,0.6167670926509811
186,URBN,1.219910160067503
187,GOLF,0.819932121616712
188,EMBC,0.8259413722628081
189,PFSI,1.327211175722066
190,FLYW,1.970241730364953
191,NAVI,1.131969912093745
192,AGYS,0.556960017298332
193,BBIO,2.117476547127026
194,AMPH,0.614200591178863
195,CLDX,1.334231592567063
196,TOWN,0.681329431437767
197,RIOT,2.799004254045068
198,COHU,1.455101954690169
199,XPRO,1.224028894457009
200,XNCR,1.00567237058946
201,VCYT,2.195934639903841
202,SBCF,0.8799045431629671
203,CSGS,0.7195355968506051
204,WSBC,0.6270138488707611
205,HURN,0.435582169811055
206,BANF,0.5585536788078891
207,AKRO,-0.394281425357777
208,BANR,0.7873511123328111
209,CAKE,1.224259370683742
210,SSTK,1.268967256487673
211,APPN,1.923618481441944
212,LAUR,0.569120956528357
213,OSIS,0.6921291828292601
214,TROX,1.35214186460927
215,ROIC,0.964736417254311
216,CPRX,1.055481552574702
217,SDGR,1.505402173445524
218,HAIN,1.132481345780047
219,ELME,0.7565242209373061
220,UNFI,0.940498510655105
221,XPEL,1.185210248457538
222,ALGT,1.336516565814039
223,KTOS,1.332294544020426
224,SLVM,0.8336776891062431
225,AMLX,1.023527561764228
226,VRTV,1.250412784987154
227,CERE,1.382404179032898
228,EFSC,0.7320212284227511
229,RNST,0.752631512922678
230,ROCK,1.132498923696408
231,PRVB,0.974888717857874
232,RAMP,1.216431075401185
233,PGTI,1.091186009805295
234,PATK,1.163304958241573
235,MNRO,0.8214934323627561
236,AMEH,1.28674187311917
237,TBBK,1.325557674331495
238,HTLF,0.7186933046157881
239,ABCL,1.156372481134797
240,ENVA,1.331553935793724
241,BGCP,1.261259147028726
242,IBTX,0.8456523884181031
243,PLAY,1.371685411891257
244,IRWD,0.52347457510212
245,VSTO,1.040609062913461
246,VCEL,1.701022673435984
247,PRAA,0.458265103533369
248,SYBT,0.5325122704299711
249,TRMK,0.630869780317577
250,AVNS,0.988727141162506
251,AUPH,1.236664355397016
252,LAZR,2.355351448639719
253,ANDE,0.588301696989701
254,EPAC,0.8156969091778311
255,HIMS,1.418189013542548
256,SUMO,1.451957229926119
257,LKFN,
258,ALEX,0.986253608876814
259,BORR,1.194358981819265
260,NWBI,0.6125966466589401
261,NBTB,0.586441985699033
262,BCRX,1.232610438901815
263,ARVN,1.648016449573152
264,ACVA,1.887519345212049
265,RDNT,1.165921450175025
266,AMRC,1.754901400689252
267,MGPI,0.722370009788854
268,MSEX,0.679317838457929
269,QTWO,1.919439974555933
270,ENVX,2.020570334036605
271,MDRX,0.8511928671354391
272,PRVA,1.14828277597351
273,USPH,0.7117241065439911
274,UCTT,1.601430240729534
275,ASAN,2.619906258007355
276,EVRI,1.187537499935334
277,ETWO,1.481477565274973
278,CHCO,
279,CNNE,1.367341604386403
280,HEES,1.341474629975937
281,VRTS,1.415106599536436
282,MLKN,1.303506399054672
283,KYMR,1.630584919059124
284,DVAX,1.380267636890798
285,AROC,0.887317626619299
286,HLIT,0.945453586174767
287,SMTC,1.343066769228029
288,SNDX,0.8924133127322
289,TRUP,2.107774047560177
290,TVTX,0.870785099227927
291,UPWK,1.793404778998056
292,NVEE,0.9452654245314652
293,PLMR,1.027539685829922
294,PRIM,0.988436433597232
295,KFRC,0.9010671383495832
296,STEP,1.316985551655398
297,PLUS,1.03081495132623
298,CARS,1.284332401472429
299,FBNC,0.7520242824808251
300,MODN,0.772685234765481
301,MGNI,2.605936931956764
302,TTMI,1.257205759767318
303,LGFB,0.8090199593175621
304,PAYO,1.279958134247849
305,ERII,1.112667676383814
306,AGIO,1.477150267258165
307,AVTA,0.8242821129277491
308,GPRE,1.3317565232544
309,SABR,1.886098939837891
310,MNTV,1.484879322492726
311,TCBK,0.6334405363877771
312,TFIN,1.289669361174454
313,FIZZ,0.8005420548563851
314,SKYW,1.183194645732729
315,ECPG,0.448981755566395
316,INFN,1.320090588297821
317,PDFS,1.208725568811939
318,CDMO,1.670884656217354
319,MRTN,0.810425104420577
320,COUR,1.387351135288904
321,ATSG,0.899916912270721
322,DNOW,1.170637200618066
323,ATEC,1.407992091220246
324,PARR,1.067743250917937
325,CODI,0.9311271825665132
326,IRBT,0.656564252487922
327,ACLX,0.927647291033979
328,NVRO,1.474500252299523
329,LGND,
330,DICE,0.8152002077242161
331,APPS,3.180231517375507
332,ZETA,1.780089830550289
333,UPBD,
334,MORF,1.656454947457591
335,CTKB,1.514270543290719
336,SPWR,1.677534536655242
337,MBUU,1.046004347299345
338,CASH,1.082975194419989
339,GERN,1.225092031286834
340,CHEF,0.9780814285678472
341,MATW,0.73418285657671
342,DFIN,1.295932766028958
343,VRDN,0.7823989788672211
344,EVBG,1.826321641714484
345,HOPE,0.8186304142888731
346,DGII,1.045028684570644
347,SKIN,2.023620786280719
348,HSKA,1.140449008947851
349,GOGL,0.8368821402823811
350,RADI,1.209421655931071
351,AVDX,1.557862646697426
352,PTGX,1.223813142048829
353,KDNY,1.011267543210456
354,HLMN,1.116866412737895
355,MATV,0.7781745631597201
356,NSSC,0.94197636846739
357,DNUT,0.8274228342392991
358,AVID,1.392392764811473
359,RLAY,1.787657249531794
360,STRL,0.9230448789472172
361,WABC,0.560880968258849
362,SCHL,0.506019574271781
363,CMTG,0.831789153374158
364,SASR,0.7490333723243201
365,SAFT,0.4462515933161521
366,ACCD,2.535284648171822
367,HCSG,0.8729823076348371
368,LMAT,0.780507194835926
369,CRNC,1.666812636283639
370,MARA,3.250923986866891
371,GSHD,1.824422448701883
372,LADR,0.9652063358764612
373,AMSF,0.5002933494581481
374,MNKD,1.418833107761789
375,JELD,1.584869549777749
376,ASIX,1.303908758129612
377,STEL,0.5698657445617551
378,RCKT,1.993513575697757
379,FBRT,0.946061548775914
380,STBA,0.664930315964804
381,RCUS,1.556328834321593
382,ROAD,1.09343810798976
383,YEXT,1.251425647485407
384,GRBK,1.45314635814693
385,KALU,
386,NXGN,0.676549263919619
387,SBSI,0.5419767223944301
388,NXRT,0.946727822141001
389,JOBY,1.56159645019648
390,CYRX,2.132506607972233
391,ZNTL,1.691291310064309
392,FLNG,1.020759066148658
393,BUSE,
394,NTST,0.605251517144288
395,TALO,1.268800170409292
396,MCRI,0.920957946440054
397,TMCI,1.304492369468422
398,SQSP,1.062180591635181
399,CMCO,1.246457786643454
400,APOG,1.085804759378217
401,PWSC,1.024678943295115
402,OCFC,0.7413172793521291
403,WINA,0.7074983389980231
404,ADPT,2.394323894765965
405,IMAX,1.09866677255491
406,UFPT,0.68872655917136
407,ECVT,0.8752628107950161
408,NYMT,1.236791344644068
409,PRCT,1.255495482247023
410,VECO,1.219877323618521
411,BHLB,0.8604627122057551
412,NBHC,0.810790075681299
413,CRNX,1.037451815810029
414,VTYX,1.360990314928006
415,LBAI,0.7066050893339461
416,ARGO,0.577218084919346
417,ASTE,1.110925770309516
418,VICR,1.77865716730288
419,TTGT,1.101996612302316
420,SHEN,1.0533439360097
421,RDFN,2.720206577341824
422,COMM,1.729646511756126
423,MODV,0.890247392780483
424,VBTX,1.040921051165272
425,INDI,1.831024756082971
426,ATEN,1.145451437763518
427,JBSS,0.456445289939538
428,IMGN,1.356513868950154
429,GABC,0.535881122089868
430,GPOR,0.865319700454038
431,SLCA,1.269544459189919
432,PLAB,1.545509846079794
433,BHVN,
434,NABL,1.13951801815718
435,WRBY,2.027138853632484
436,RVLV,1.728411376567365
437,SAVA,0.905671925822458
438,PRDO,0.57609427165826
439,FORG,0.807976758142773
440,ATRI,0.608682670026238
441,MLAB,0.9394921658775092
442,AHCO,1.05461266012208
443,GDEN,1.235169988769336
444,BRKL,0.7053239888067291
445,KROS,1.400028217119759
446,SPTN,0.599657254765078
447,NMRK,1.297225577498927
448,IOVA,1.116555103415253
449,SWTX,1.205629715878082
450,BYND,2.438163470948136
451,SPNT,0.8013527297543941
452,RKLB,1.872180699964084
453,CHCT,0.6201866870209181
454,COMP,2.694146061796151
455,SPCE,2.09833641353285
456,CFFN,0.619074258567473
457,FIGS,1.767707045886919
458,AMWD,1.226987546734397
459,HRMY,0.7318489395697191
460,ADEA,0.5029789403189341
461,EGBN,0.646442809923895
462,CRDO,1.438273140670328
463,CCRN,0.876534545643159
464,FCEL,2.300396434947008
465,EXPI,2.013163661354903
466,GDOT,1.272537599745466
467,PGRE,1.119868256168723
468,HWKN,0.746405387827459
469,ESRT,1.116799876795428
470,MSGE,
471,CSII,0.741740171337629
472,REPL,1.15085243291747
473,SHYF,1.360496101256243
474,ICHR,1.855221088511534
475,CMPR,1.763876373088406
476,IMXI,0.6850101139301681
477,SBGI,1.16561751769572
478,VERV,2.127881578503407
479,STKL,0.902856185019406
480,UUUU,2.056822836723763
481,ROCC,1.333798580254495
482,TMST,1.512786548216881
483,VTLE,1.57752906125466
484,SCHN,
485,TWST,2.392995101309885
486,PRLB,1.100035423801566
487,PLYM,0.9225200310070332
488,RXRX,1.990409636103048
489,UNIT,1.441383364730917
490,COLL,0.7021693485676911
491,RGNX,1.393932561830356
492,BSIG,1.050120567746561
493,DCPH,1.210753720588678
494,OSTK,1.820485569140587
495,INVA,
496,TBPH,0.6816322511242501
497,SIBN,1.323407020174572
498,IONQ,2.442875093888047
499,ADMA,1.32109591347606
500,OBNK,0.6523827649460121
501,KIDS,1.218872086340952
502,CCSI,1.036924394231524
503,USNA,0.640165724030839
504,FLNC,2.09795324076012
505,ADTN,
506,SCSC,0.7970815651063401
507,CRAI,0.6360142101214701
508,HIBB,1.303867812295438
509,ENTA,1.003143822231815
510,LPRO,1.953300350226432
511,HCAT,1.711717517685154
512,SRCE,0.6269814243723371
513,JRVR,0.72902628585645
514,PEBO,0.550938657264034
515,COGT,0.651617718120813
516,CLNE,1.83258090033832
517,KURA,0.9958379214896372
518,CRSR,1.684383787995079
519,BJRI,1.302709335067707
520,HTLD,0.760394012022729
521,LGFA,0.807271672905977
522,DCGO,0.903820366279982
523,OSCR,1.804023413557458
524,ARKO,0.6058717660043831
525,GIII,1.398017922149002
526,GSAT,1.26091700728532
527,AMBC,0.6853790197151961
528,TELL,1.793517487627383
529,NUVL,1.870227108231141
530,VREX,0.736657836286963
531,GOGO,1.059047860845177
532,IMVT,1.144041991895044
533,AMPL,1.788277378791743
534,HFWA,0.619787984131012
535,INBX,2.036155656457838
536,OFIX,0.9049033128052292
537,TTEC,1.203836542398262
538,RILY,1.604232352823104
539,OSPN,1.043292632497458
540,DCOM,0.972932502512528
541,BALY,1.540033624722727
542,HSTM,
543,SPHR,0.972436781742374
544,QCRH,0.710231147473908
545,AMRK,
546,XPOF,1.350588999015487
547,INTA,1.160570023247837
548,SPNS,
549,BLFS,2.257624663649936
550,IDYA,0.933070431628238
551,CLBK,0.424091382878295
552,PLOW,0.8248833898408191
553,UDMY,1.148216138274966
554,UVSP,0.5744445877266441
555,FDMT,1.270705551973574
556,ARCT,2.227943062879673
557,HOUS,1.725486294201071
558,PTLO,1.227795122639531
559,ESMT,1.111230405346996
560,RICK,1.136716246311579
561,SOVO,0.751858329069728
562,KREF,0.909614496221632
563,CHUY,1.046864561163178
564,SNCY,1.09152791587992
565,DSEY,1.527073003472715
566,LICY,1.355762873581803
567,BANC,0.8827439060169471
568,FLGT,1.201693938533018
569,STEM,2.254406770631627
570,NAPA,0.803453003355554
571,DENN,0.971826578418606
572,GDYN,1.4886141023589
573,CEVA,1.420031882272087
574,BRMK,1.089186414847004
575,YORW,0.4754160882873431
576,EGLE,0.580707433088495
577,CNOB,0.8549940303052871
578,TITN,1.199390048005034
579,CHRS,1.630789652513363
580,PUBM,1.614128049458802
581,KAMN,1.30720364000589
582,PUMP,1.079496926533941
583,CSTL,1.844333322058144
584,VZIO,1.415033298467512
585,QNST,0.838085246201774
586,THRY,0.960466073049384
587,ESTE,1.302613309103973
588,MTTR,2.110427494800031
589,CUBI,1.574520431586703
590,UFCS,0.473789664466469
591,HAYN,1.271595368747944
592,BBSI,0.67064092062975
593,CNDT,0.965561403092777
594,SATS,0.8442901212583591
595,GPRO,1.291704153544057
596,LMND,2.187149453599956
597,ACRS,0.964586878971845
598,RAPT,1.906355135885391
599,ATEX,0.66732342645302
600,CTBI,0.5292687095063341
601,TRNS,0.935892087270472
602,ARLO,1.497652141691197
603,FBMS,0.6961954628403271
604,GMRE,0.93818611045145
605,WASH,0.591704340404671
606,RPAY,1.918235681558241
607,ARQT,0.836826835678049
608,LFST,1.760669036786944
609,IIIV,1.295831885472485
610,COCO,1.358172648639844
611,AVPT,1.282080304166303
612,TRST,0.5450406131366881
613,EDIT,2.229904371683868
614,BIGC,2.083361150363821
615,AMCX,1.381439617624978
616,OSBC,0.7860643152134441
617,AVXL,1.973269331114257
618,AORT,1.209991573629823
619,CLFD,1.402344697649032
620,NWLI,0.7867651626006611
621,SWBI,1.064012012879915
622,AOSL,1.895275977366709
623,AGEN,1.824393417799573
624,HCCI,0.8374972647298401
625,CVGW,0.513387376853087
626,BRSP,1.151728824064241
627,HSII,0.8989552220699071
628,CTIC,1.075544654955206
629,HAFC,0.8914580382134001
630,LAND,
631,SNBR,1.735883750211777
632,KNTK,
633,WTTR,1.042261162825261
634,FATE,1.755566910377592
635,ALHC,1.078084736106055
636,DOMO,2.311243370354861
637,VTOL,1.235348185516622
638,CASS,0.680509786346849
639,IIIN,1.081739492461775
640,MCFT,1.026940795479269
641,AMTB,0.746493109810443
642,OSUR,1.20455557811142
643,HONE,
644,RUTH,1.000192482968352
645,SHCR,1.440057785100347
646,GSBC,0.481046104075552
647,AGTI,0.964072247121108
648,MIRM,0.649921074940295
649,DHIL,0.734211126592692
650,TRTX,1.143522374050798
651,IHRT,1.954710855768665
652,VMEO,1.718044660493358
653,PFBC,
654,NTGR,1.087287867329332
655,CMRE,0.8542942662465861
656,CLDT,1.193614292236608
657,ACMR,1.931784284099933
658,NRIX,1.504133395340759
659,OCUL,1.676855688823895
660,STGW,1.243584729575006
661,LWLG,2.149928835887888
662,ANIP,0.9982104405005532
663,ACEL,0.922050218734516
664,VCTR,1.113675217116396
665,BBUC,1.220993807099722
666,ZEUS,1.327940308598751
667,REPX,
668,HTBK,0.7195577192255921
669,AMWL,1.470354226691495
670,NFBK,0.5146651246390841
671,KRNY,0.632654582134851
672,BASE,1.681505043804189
673,XMTR,1.209059515893736
674,FMBH,0.6878410602664371
675,GOOD,
676,VSEC,1.276928086632285
677,TPIC,1.723085806143038
678,AMOT,1.089706870090379
679,CNXN,0.637413895466993
680,MBWM,0.6689836027611981
681,NSTG,2.279164361876965
682,ICPT,1.086071131574003
683,EWCZ,1.072798305501607
684,SLGC,1.831249057967298
685,ALKT,1.294707355786871
686,SANA,2.334243037877497
687,INST,0.67450008021728
688,EBIX,2.359633340064863
689,CRMT,1.303308121462508
690,CRGY,1.089254519327973
691,CENX,2.424136193304316
692,ANAB,0.8876604003143481
693,ACRE,1.172995046229338
694,TILE,1.193123171283799
695,MCRB,1.490713844524506
696,PSFE,2.062901543172611
697,FARO,1.137003067318455
698,MNTK,1.090322701150235
699,MXCT,
700,ACCO,0.906455927022586
701,HBNC,
702,BOWL,1.107369944636621
703,CATC,0.657524382337037
704,CDNA,1.453961786083583
705,MSBI,0.6528262627138931
706,HCKT,0.728034985179142
707,KBAL,1.020135672480801
708,QTRX,2.027516908627919
709,GEFB,0.815879396192671
710,AMPS,1.37292490204715
711,ALLO,1.595691071691533
712,ASLE,0.9722719135056492
713,BTAI,1.847330746111679
714,EZPW,0.7241356251570401
715,CERS,1.670143765476116
716,LUNG,1.703590695787633
717,MDXG,1.59358624848772
718,ATNI,0.5011684675879821
719,EVGO,1.999936107261632
720,XPER,
721,ORGN,1.330189315218047
722,LXFR,0.905317601289522
723,SCVL,1.213988903008346
724,RXST,1.06032345037795
725,MGNX,1.538277711734955
726,ALEC,1.657797905943356
727,CDRE,0.840922709036183
728,VTNR,1.852205250907831
729,LOVE,1.807432458342707
730,ROVR,1.119631898642801
731,FCBC,0.5854592205658511
732,CCBG,0.5201305720848031
733,ATRO,1.176654989419173
734,MBIN,0.8265391152729241
735,CPSI,0.7479009838854
736,LASR,1.579019564919733
737,LYEL,1.667785861816538
738,THFF,0.366793911212373
739,PLCE,1.415356236398411
740,VITL,0.7650602079211921
741,BFST,0.741531352626819
742,ANIK,0.815668871972085
743,NRDS,1.063855806519756
744,FMNB,0.606071790310685
745,LIND,1.959399537281036
746,FFIC,0.571112360045809
747,MRSN,1.380466095134059
748,FRPH,0.518096162276673
749,TWOU,2.358890520792122
750,MPLN,1.175327841716973
751,AXGN,1.111251848012203
752,MITK,1.255315121911555
753,BOOM,1.609659201704989
754,CUTR,1.639880140397737
755,DXPE,0.8757774747075701
756,DAWN,0.146429413631663
757,ONTF,1.115231748107484
758,FORR,0.90802771012653
759,EQRX,1.180450204825315
760,CCNE,0.657850465948523
761,EQBK,0.710788511148685
762,KNSA,0.8223809620055
763,CTOS,1.135668699128468
764,OFLX,
765,IESC,0.988997080879504
766,RMAX,1.103575521713567
767,REVG,1.068259642203335
768,IBCP,0.7231881164011441
769,TCMD,1.2602120373306
770,POWL,0.86660476892918
771,FFWM,0.938531823875746
772,HTBI,0.540194051325669
773,LPSN,2.164245500318007
774,ULCC,1.348798443528347
775,EGHT,2.060360559571593
776,VNDA,0.7560335552769141
777,CENT,0.644376702804188
778,TIPT,0.622473093729077
779,PTVE,0.8150301715486351
780,BLUE,
781,WRLD,1.736140282450519
782,SMBK,0.62567013097889
783,GLDD,0.9171675729514732
784,INDT,0.4520734298046301
785,HDSN,1.085885799532137
786,MLNK,0.9378676180445992
787,BMRC,0.573314497230885
788,SFIX,2.536057441069035
789,LILA,1.318948517315034
790,CARE,0.7234273719895661
791,ABUS,0.990830822600763
792,LQDT,1.039702871380649
793,LQDA,1.190624128262903
794,MVIS,2.052119507428403
795,CVLG,0.9713513702651552
796,CTLP,1.092192053888383
797,RYAM,1.370119898638595
798,GCMG,0.7256085984627041
799,NVTA,4.087875270527494
800,ANGO,0.90130936487197
801,PNTG,1.131669804506248
802,CZNC,0.385172393414727
803,SRDX,1.10132073660698
804,AROW,0.596161312126534
805,PAHC,0.775182890830705
806,AMNB,0.5854047543753641
807,USLM,0.595548721094593
808,DNMR,2.186940841024352
809,DSKE,1.372680045033933
810,DJCO,
811,ITOS,1.209498456073897
812,MYPS,1.182433477529946
813,EOLS,1.06747686218236
814,HMST,0.956004858805739
815,PLPC,0.752932324780286
816,HIPO,1.49362459740363
817,BFLY,2.156087762710606
818,PETQ,1.620266516794751
819,AMAL,0.5488665780542521
820,TSVT,1.60050006650005
821,JOUT,0.9725574276186
822,PETS,0.8605896822063571
823,KPTI,1.791039037533252
824,MOFG,0.734494515507881
825,NKLA,1.791733518464118
826,MCBS,0.862836041224568
827,EVCM,1.409993361882535
828,BAND,1.952033768695281
829,KRUS,1.367473509996122
830,INGN,1.199865386174506
831,SLDP,1.353033220250441
832,BLBD,1.021477666186369
833,ONEW,0.982944433789958
834,SENS,1.930405175478256
835,XERS,1.471680871441854
836,UTMD,0.620596859790382
837,BLNK,1.92515097758837
838,OABI,
839,CLOV,1.937196781164564
840,PFIS,0.693221791102213
841,SMBC,0.638768605289447
842,CMTL,1.182461353989321
843,SMRT,1.544782611776662
844,FISI,0.682829049716088
845,CSTR,0.5492286775057901
846,FNKO,1.124505410658999
847,ZUMZ,1.392766998000412
848,CLAR,1.569570146585595
849,HRTX,1.901532791025489
850,FLIC,0.608554248786177
851,EGRX,0.8330813944535911
852,CLSK,2.779586686934978
853,WSBF,
854,OOMA,0.866356560663421
855,QUOT,1.271221915299166
856,ATRA,2.379023583006129
857,ALTG,1.131143948176919
858,ACHR,1.67428709942265
859,CGEM,1.166227032888268
860,EWTX,1.311502813070388
861,FLWS,1.33877911634368
862,WTBA,0.741108514940889
863,NNOX,1.592269058783179
864,HIFS,0.740922408717403
865,INSE,1.062410956105161
866,IRMD,0.849532534624429
867,ASPN,2.175364326036178
868,MCBC,0.403687409716612
869,CNSL,1.504175701721503
870,FMAO,0.74239366493158
871,DXLG,1.28434447438536
872,AVNW,1.050868492344842
873,EBTC,0.775022740938138
874,NWPX,0.612318164457718
875,SBOW,1.304560914942936
876,STER,1.517577326595658
877,FNLC,
878,SIGA,1.020294073643159
879,GLRE,0.57391083671039
880,PFHC,
881,CDXS,1.828907243354272
882,EVLV,1.724873880521588
883,JANX,1.437278026134496
884,OPRX,1.263658301856142
885,TARS,0.876048660812052
886,PTRA,1.668149290503013
887,ACNB,0.552551189555591
888,PHAT,1.726887255961412
889,ZYXI,1.259005733237978
890,SLQT,2.512810845086624
891,HBCP,0.609128887510481
892,PRTS,1.809752471546916
893,TREE,2.150924678057125
894,STRO,1.039222954515002
895,BLFY,0.5165045561590921
896,AVIR,1.229449157001122
897,FRST,0.617869253502896
898,AMPY,1.336808859781715
899,CRBU,1.921659300168871
900,CIVB,0.573688652739885
901,PSTL,0.649426403310778
902,RLGT,0.9158495004386812
903,GEVO,2.290358707039879
904,SHBI,0.500583156024743
905,ALRS,0.7926209079865361
906,SSTI,0.901719684663996
907,FBIZ,0.5063313657026061
908,FSBC,0.6365219560937021
909,BSRR,0.5684330227482101
910,NEXT,1.449034278589293
911,VUZI,2.001416485910236
912,NRDY,1.655761728920651
913,GPMT,1.103379354996184
914,HLVX,
915,ENFN,1.14859747541068
916,SPFI,0.593913417453903
917,DOUG,1.302105390218628
918,TRUE,1.215063025178879
919,SPWH,1.002017161082437
920,NETI,0.671295089162079
921,DMRC,1.712303445110037
922,SFST,0.715744527193347
923,IBRX,2.51071555375479
924,JYNT,1.479379599564182
925,FWRG,1.097255946107784
926,YMAB,1.805476963820673
927,SGMO,1.678767262992386
928,AKTS,2.117351726313515
929,SMMF,0.5796536629562771
930,CDLX,2.945996872735622
931,APLD,2.441686884034373
932,FUBO,2.517309649495944
933,NUVB,1.155534164419852
934,SGHT,1.876152440500584
935,EHTH,1.451658151443007
936,GBIO,1.734847362375472
937,EYPT,1.177988855280159
938,GOEV,1.690415934656868
939,JMSB,
940,DSGR,0.8128250672566321
941,GNTY,0.4880048526523371
942,TNYA,1.523336606887094
943,RRBI,0.6725338822051511
944,ORRF,0.461652288186688
945,BCML,0.54594939950152
946,DSGN,1.447337425083952
947,RIGL,1.200106991989166
948,BNGO,2.399573139296189
949,KALV,0.5631619108750571
950,AFCG,0.742899642902045
951,SKLZ,2.805769902169608
